filepath,captions
00372.jpg,a playground with three basketball fields in it is surrounded by many buildings .
00373.jpg,"although the field has been worn seriously and can not be seen the turf, it is surrounded by lush trees ."
00373.jpg,several long buildings are near to a playground surrounded by green trees .
00373.jpg,a long playground semisurrounded by green plants is next to a building .
00373.jpg,a playground is surrounded by many green trees and several buildings .
00373.jpg,a long playground semisurrounded by green plants is next to a building .
00374.jpg,there are three basketball courts at both sides of the playground .
00374.jpg,several large buildings are around a playground with six basketball fields in it .
00374.jpg,a playground with six basketball fields in it is surrounded by several buildings and trees .
00374.jpg,a playground with six basketball fields in it is surrounded by some trees and several buildings .
00374.jpg,a playground with six basketball fields in it is surrounded by several buildings and trees .
00375.jpg,"basketball courts, soccer fields and tennis courts are close to the building, and many people are gathered here ."
00375.jpg,several large buildings are around a playground .
00375.jpg,a playground is next to several buildings and many green plants .
00375.jpg,a playground with three basketball fields next to it is between two buildings .
00375.jpg,a playground is next to several buildings and many green plants .
00376.jpg,the football field is disrepair and is surrounded by the nearby high buildings .
00376.jpg,many buildings and some green trees are around a playground next to a road .
00376.jpg,a playground is semisurrounded by some green trees and many buildings .
00376.jpg,a playground is semi-surrounded by some green trees and many buildings .
00376.jpg,a playground is semisurrounded by some green trees and many buildings .
00377.jpg,the three tennis courts are situated on the roof of the building .
00377.jpg,many buildings and some green plants are around three tennis courts .
00377.jpg,three tennis courts are surrounded by many buildings .
00377.jpg,three tennis courts are next to many buildings .
00377.jpg,three tennis courts are surrounded by many buildings .
00378.jpg,there are several tennis courts on the roof of this building .
00378.jpg,three tennis courts are on the top of a large building .
00378.jpg,six tennis courts are on a large building next to a road .
00378.jpg,three tennis courts are in the top of a large building .
00378.jpg,six tennis courts are on a large building next to a road .
00379.jpg,the baseball field is located in the corner of this large square grass .
00379.jpg,some buildings and green trees are around a baseball field .
00379.jpg,a baseball field semisurrounded by green plants and buildings are next to a crossroads .
00379.jpg,a baseball field is surrounded by many green trees and several buildings .
00379.jpg,a baseball field semisurrounded by green plants and buildings are next to a crossroads .
00380.jpg,"a football field and a few basketball courts are located next to a dense residential area, which provides great convenience for nearby residents ."
00380.jpg,many buildings and some green trees are around a playground with six basketball fields next to it .
00380.jpg,a playground with basketball fields next to it is surrounded by some green plants and many buildings .
00380.jpg,a playground with six basketball fields are surrounded by many buildings .
00380.jpg,a playground with basketball fields next to it is surrounded by some green plants and many buildings .
00381.jpg,"a football field and a few basketball courts are situated in the area, where is surrounded by buildings ."
00381.jpg,several long buildings and some green trees are around a playground .
00381.jpg,a playground semisurrounded by many buildings is next to a road .
00381.jpg,a playground surrounded by some trees and many buildings is next to a street .
00381.jpg,a playground semisurrounded by many buildings is next to a road .
00382.jpg,the open space between the edifice and the river is made up of two basketball fields and a parking lot .
00382.jpg,several buildings and a small parking lot is near to a river .
00382.jpg,two basketball fields with a small parking lot and some green plants are next to a river .
00382.jpg,a parking lot and two basketball fields are next to a river .
00382.jpg,two basketball fields with a small parking lot and some green plants are next to a river .
00383.jpg,"numerous buildings and bustling roads rim the exercise yard, which is made up of a football field and a baseball field ."
00383.jpg,a road and many buildings are around a playground and a baseball field separately .
00383.jpg,a playground and a baseball field are surrounded by many buildings .
00383.jpg,a playground and a baseball field are surrounded by many buildings .
00383.jpg,a playground and a baseball field are surrounded by many buildings .
00384.jpg,the high side of the playground cast a long shadow on the playground .
00384.jpg,some buildings and several green trees are around a playground .
00384.jpg,a playground is semisurrounded by many buildings .
00384.jpg,a playground is semi-surrounded by some trees and many buildings .
00384.jpg,a playground is semisurrounded by many buildings .
00385.jpg,"the city's rivers are winding, with a magnificent, resplendable building on the right bank of the river ."
00385.jpg,two bridges are on a river with many buildings on one side of it .
00385.jpg,many buildings are in two sides of a curved river with two bridges over it .
00385.jpg,two bridges are on a river connected two city subdivisions .
00385.jpg,many buildings are in two sides of a curved river with two bridges over it .
00386.jpg,"this is a straight road, with a football field on its side, surrounded by green trees ."
00386.jpg,many buildings and some green trees are around a playground .
00386.jpg,a playground surrounded by many green plants and buildings is next to a road .
00386.jpg,a playground with three basketball fields is surrounded by many green trees and buildings .
00386.jpg,a playground surrounded by many green plants and buildings is next to a road .
00387.jpg,"in this area we can see the football field, basketball courts and tennis courts, some people doing physical exercises ."
00387.jpg,some green trees are around a playground and several basketball fields .
00387.jpg,a playground with basketball fields next to it is semisurrounded by green plants .
00387.jpg,a playground with several basketball fields are surrounded by some green trees .
00387.jpg,a playground with basketball fields next to it is semisurrounded by green plants .
00388.jpg,"the streets of the city are very straightforward, with a various of buildings aside ."
00388.jpg,many buildings are around a playground next to a crossroads .
00388.jpg,a playground next to a crossroads is surrounded by many buildings .
00388.jpg,a playground next to a crossroads is surrounded by many buildings .
00388.jpg,a playground next to a crossroads is surrounded by many buildings .
00389.jpg,the playground is set in an open sapce which is behind the thick wood in the corner of the road .
00389.jpg,many buildings and some green trees are around a playground .
00389.jpg,a playground surrounded by many green plants and buildings is next to a road .
00389.jpg,a playground is surrounded by some green trees and many buildings .
00389.jpg,a playground surrounded by many green plants and buildings is next to a road .
00390.jpg,there are buildings and lush plants around the tennis courts .
00390.jpg,several buildings and some green trees are around two tennis courts .
00390.jpg,two tennis courts are next to many green plants and a road .
00390.jpg,two tennis courts are surrounded by many green trees and several buildings .
00390.jpg,two tennis courts are next to many green plants and a road .
00391.jpg,the playground surround itself with thick woods and eidifices .
00391.jpg,many green trees and some buildings are around a playground .
00391.jpg,a playground is surrounded by many green plants and some buildings .
00391.jpg,a playground is surrounded by some green trees and many buildings .
00391.jpg,a playground is surrounded by many green plants and some buildings .
00392.jpg,the football field is wreathed with lush trees and all kinds of buildings .
00392.jpg,many buildings and some green trees are around a playground .
00392.jpg,a playground is surrounded by many green plants and many buildings .
00392.jpg,a playground is surrounded by some green trees and many buildings .
00392.jpg,a playground is surrounded by many green plants and many buildings .
00393.jpg,"in this large grass, there are many neatly arranged basketball courts and a football field ."
00393.jpg,a playground and two rows of basketball fields are near to a road .
00393.jpg,a playground with many basketball fields next to it is next to a road .
00393.jpg,a playground with two rows of basketball fields next to it is beside a road .
00393.jpg,a playground with many basketball fields next to it is next to a road .
00394.jpg,"the grandstand of the football field is bright and beautiful, with dense buildings aside ."
00394.jpg,many buildings and some green trees are around a playground .
00394.jpg,a playground is semisurrounded by many buildings .
00394.jpg,a playground is semi-surrounded by some green trees and many buildings .
00394.jpg,a playground is semisurrounded by many buildings .
00395.jpg,"a distinctive building and a small exercise yard are in this area, integrated with dense plants ."
00395.jpg,many green trees and a red building is around a playground .
00395.jpg,a playground and a red building next to it are surrounded by many green plants .
00395.jpg,a playground is surrounded by some green trees and red buildings .
00395.jpg,a playground and a red building next to it are surrounded by many green plants .
00396.jpg,the most of city is in the shadow while two football fields are full of sunshine .
00396.jpg,two playgrounds are near to a large piece of buildings .
00396.jpg,two playgrounds are semisurrounded by some green plants and many buildings .
00396.jpg,two playgrounds with several basketball fields are next to many buildings .
00396.jpg,two playgrounds are semisurrounded by some green plants and many buildings .
00397.jpg,"this beautiful, quiet sport park mainly includes two baseball fields and several tennis courts, filled with dense plants ."
00397.jpg,two baseball fields and a playground near to a red building are between two roads .
00397.jpg,two baseball fields and a playground are surrounded by many green plants and buildings .
00397.jpg,two baseball fields and a playground are surrounded by many green trees .
00397.jpg,two baseball fields and a playground are surrounded by many green plants and buildings .
00398.jpg,"in this rectangular area, a football field surrounded by lush plants and several basketball fields can be seen ."
00398.jpg,many buildings and some green trees are around a playground .
00398.jpg,a playground is surrounded by many green plants and buildings .
00398.jpg,a playground is surrounded by many green trees and many buildings .
00398.jpg,a playground is surrounded by many green plants and buildings .
00399.jpg,"the playground next to the building has a khaki runway, with a baksetball field nearby ."
00399.jpg,many buildings and some green trees are around a playground .
00399.jpg,a playground is surrounded by some green plants and many buildings .
00399.jpg,a playground with a basketball field is surrounded by some green trees and many buildings .
00399.jpg,a playground is surrounded by some green plants and many buildings .
00400.jpg,"the straight roads form this rectangualr area, with a football field and several buildings included ."
00400.jpg,many buildings and some green trees are around a playground .
00400.jpg,a playground next to a road is surrounded by many buildings .
00400.jpg,a playground is semi-surrounded by some green trees and many buildings .
00400.jpg,a playground next to a road is surrounded by many buildings .
00401.jpg,"the football field located in a triangular area filled with plants, with basketball courts aside ."
00401.jpg,many buildings and some green trees are around a playground .
00401.jpg,a playground semisurrounded by many buildings are next to a road .
00401.jpg,a playground semi-surrounded by some green trees and many buildings is next to a road .
00401.jpg,a playground semisurrounded by many buildings are next to a road .
00402.jpg,neatly-arranged trees embrace this new football field .
00402.jpg,many green trees and several buildings around a playground are next to a road .
00402.jpg,many green plants are between a wide road and a playground .
00402.jpg,a playground is next to many green trees .
00402.jpg,many green plants are between a wide road and a playground .
00403.jpg,"the streets and the dense house form this area, and the court is located here ."
00403.jpg,many buildings and some green trees are around a playground near to a road .
00403.jpg,many buildings and playground with basketball fields next to it are on one side of a road .
00403.jpg,a playground is surrounded by some green trees and many buildings .
00403.jpg,many buildings and playground with basketball fields next to it are on one side of a road .
00404.jpg,the field which is under construction is surrounded by distinctive buildings .
00404.jpg,several buildings and many green trees are around a playground with four basketball fields and two tennis courts .
00404.jpg,a playground with basketball fields next to it is semisurrounded by buildings and green plants .
00404.jpg,a playground with several basketball fields and tennis courts is next to several buildings .
00404.jpg,a playground with basketball fields next to it is semisurrounded by buildings and green plants .
00405.jpg,the football field with lush turf is located in front of the main building .
00405.jpg,several buildings and some green trees are around a playground .
00405.jpg,a playground is semisurrounded by many buildings and some green plants .
00405.jpg,a playground surrounded by many green trees is next to many buildings .
00405.jpg,a playground is semisurrounded by many buildings and some green plants .
00406.jpg,"the football field is hedged in by the red buildings, lush trees and parking lot nearby ."
00406.jpg,many buildings and some green trees are around a playground .
00406.jpg,a playground is surrounded by some green plants and many buildings .
00406.jpg,a playground is surrounded by some green trees and many buildings .
00406.jpg,a playground is surrounded by some green plants and many buildings .
00407.jpg,"in this high-density urban area, a standard football field is situated in the city center ."
00407.jpg,many buildings are around a playground near to some green trees .
00407.jpg,a playground is surrounded by some green plants and many buildings .
00407.jpg,a playground is surrounded by some green trees and many buildings .
00407.jpg,a playground is surrounded by some green plants and many buildings .
00408.jpg,"this is a very structured area where the houses are neatly arranged, with a huge exercise yard inside ."
00408.jpg,many buildings and some green trees are around a playground .
00408.jpg,a playground surrounded by some green plants and many buildings is next to a road .
00408.jpg,a playground is surrounded by some green trees and many buildings .
00408.jpg,a playground surrounded by some green plants and many buildings is next to a road .
00409.jpg,the playground is situated in an area with scattered houses .
00409.jpg,many buildings and some green trees are around a playground .
00409.jpg,a playground and many buildings are in one side of a road .
00409.jpg,a playground is surrounded by some green trees and many buildings .
00409.jpg,a playground and many buildings are in one side of a road .
00410.jpg,the area next to the road includes an old football field and several baksetball courts .
00410.jpg,some buildings and some green trees are around a playground .
00410.jpg,a playground semisurrounded by some buildings is next to a road .
00410.jpg,a playground semi-surrounded by green trees is next to a large building .
00410.jpg,a playground semisurrounded by some buildings is next to a road .
00411.jpg,"this place is made up of various of buildings, a small piece of exercise yard and luxuriant plants ."
00411.jpg,many buildings and green trees are around a playground .
00411.jpg,a playground is surrounded by many green plants and buildings .
00411.jpg,a playground with several basketball fields is surrounded by many green trees and buildings .
00411.jpg,a playground is surrounded by many green plants and buildings .
00412.jpg,"a tranquil exercise yard consists of a football field and a basketball court, with many high-rise buildings nearby ."
00412.jpg,many buildings and some green trees are around a playground .
00412.jpg,a playground next to a piece of green plants is surrounded by many buildings .
00412.jpg,a playground with a basketball field is surrounded by many green trees and buildings .
00412.jpg,a playground next to a piece of green plants is surrounded by many buildings .
00413.jpg,the football field abuts on the buildings nearby .
00413.jpg,some buildings and green plants are around a playground .
00413.jpg,a playground next to some green plants and basketball fields is surrounded by buildings .
00413.jpg,a playground is surrounded by some green trees and many buildings .
00413.jpg,a playground next to some green plants and basketball fields is surrounded by buildings .
00414.jpg,the football field and several courts mnake up this area which is rimmed in by streets and buildings .
00414.jpg,many buildings and green trees are around a playground .
00414.jpg,a playground with many green plants and several basketball fields is next to a crossroads .
00414.jpg,a playground is surrounded by some green trees and many buildings .
00414.jpg,a playground with many green plants and several basketball fields is next to a crossroads .
00415.jpg,"in the picture we can see that the bridge connects a large open space and dense residential area, with a mosaic in the upper left corner ."
00415.jpg,a bridge is on a river with many buildings on one side .
00415.jpg,a bridge is on a river with many buildings on one side of it .
00415.jpg,a bridge is on the river with one side of city subdivision and the other meadows .
00415.jpg,a bridge is on a river with many buildings on one side of it .
00416.jpg,"three basketball courts are tied side by side in this piece of grass, next to the parking lot which is is full of parking ."
00416.jpg,three basketball fields are near to a small parking lot .
00416.jpg,three basketball fields are surrounded by green meadows .
00416.jpg,three basketball fields surrounded by meadows are next to a parking lot .
00416.jpg,three basketball fields are surrounded by green meadows .
00417.jpg,three tennis courts are next to the building with a sense of design .
00417.jpg,several buildings and some green trees are around three tennis courts .
00417.jpg,three tennis courts are surrounded by buildings and green plants .
00417.jpg,three tennis courts are surrounded by many green trees and several buildings .
00417.jpg,three tennis courts are surrounded by buildings and green plants .
00418.jpg,"three tennis courts lay side by side is this area, with meandering paths aside ."
00418.jpg,a large piece of green meadow is around three tennis courts .
00418.jpg,three tennis courts are surrounded by green meadows with small roads in it .
00418.jpg,three tennis courts are surrounded by a piece of meadow and several roads .
00418.jpg,three tennis courts are surrounded by green meadows with small roads in it .
00419.jpg,the stadium is a real eye catcher since the stand around the field is bright blue .
00419.jpg,a large playground is near to several buildings and a parking lot .
00419.jpg,a large playground is surrounded by buildings and a parking lot .
00419.jpg,a large playground is semi-surrounded by many buildings .
00419.jpg,a large playground is surrounded by buildings and a parking lot .
00420.jpg,this is a shabby playground which is next to the construction site .
00420.jpg,several buildings and some green trees are around a playground .
00420.jpg,a playground is semisurrounded by some green plants and buildings .
00420.jpg,a playground is semi-surrounded by some trees and buildings .
00420.jpg,a playground is semisurrounded by some green plants and buildings .
00421.jpg,"the dense buildings surround this square area, which has a basketball court and two tennis courts inside ."
00421.jpg,many buildings and some green trees are around a playground .
00421.jpg,a playground next to some green plants is surrounded by many buildings .
00421.jpg,a playground is surrounded by some green trees and many buildings .
00421.jpg,a playground next to some green plants is surrounded by many buildings .
00422.jpg,"the beautiful and quiet sport park, with baseball field, tennis courts, basketball courts and swimming pool inside is seperated from the curved road by lush plants ."
00422.jpg,a baseball field and two basketball fields and three tennis courts are near to a road .
00422.jpg,a baseball field surrounded by many green plants is next to a crossroads .
00422.jpg,a baseball field with two basketball fields and three tennis courts are surrounded by many green plants next to a road .
00422.jpg,a baseball field surrounded by many green plants is next to a crossroads .
00423.jpg,"there are two light blue basketball courts on the playground, situating in a residential area ."
00423.jpg,many buildings and some green trees are around a playground .
00423.jpg,a playground is surrounded by some green plants and many buildings .
00423.jpg,a playground is surrounded by some green trees and many buildings .
00423.jpg,a playground is surrounded by some green plants and many buildings .
00424.jpg,the bright blue runway makes this football field quiet stand out in this area .
00424.jpg,some buildings and some green trees are around a playground .
00424.jpg,a large playground is surrounded by some green plants and buildings .
00424.jpg,a large playground is surrounded by many green trees and several buildings .
00424.jpg,a large playground is surrounded by some green plants and buildings .
00425.jpg,"in this rectangular area, basketball courts and tennis courts place in a orderly arrangment ."
00425.jpg,some buildings and green trees are around a playground with two basketball fields next to it .
00425.jpg,a playground with some kinds of sports fields next to it is surrounded by some buildings .
00425.jpg,a playground with basketball fields and badminton fields next to it is surrounded by some trees and buildings .
00425.jpg,a playground with some kinds of sports fields next to it is surrounded by some buildings .
00426.jpg,several basketball courts are located in this rectangule formed by these white buildings .
00426.jpg,some green trees and buildings are around a playground with basketball fields .
00426.jpg,a playground with basketball fields is surrounded by some green plants and many buildings .
00426.jpg,a playground with two basketball fields in it and one basketball field next to it is surrounded by some trees and buildings .
00426.jpg,a playground with basketball fields is surrounded by some green plants and many buildings .
00427.jpg,this tree-lined path separates the residential area and the football field from each other .
00427.jpg,many buildings and some green trees are around a playground .
00427.jpg,a playground surrounded by some green trees is next to a piece of buildings .
00427.jpg,a playground surrounded by some trees is next to many buildings .
00427.jpg,a playground surrounded by some green trees is next to a piece of buildings .
00428.jpg,you can see rows of courts are seated near the residential area .
00428.jpg,many buildings and several green trees are around four basketball fields and six tennis courts .
00428.jpg,many buildings are around basketball fields and tennis courts .
00428.jpg,four basketball fields and six tennis courts are semi-surrounded by many buildings .
00428.jpg,many buildings are around basketball fields and tennis courts .
00429.jpg,four basketball courts stand abreast on the playground .
00429.jpg,several buildings and some green trees are around a playground with four basketball fields in it .
00429.jpg,many green plants are around a playground with four basketball fields in it and a building .
00429.jpg,a playground with four basketball fields in it is surrounded by many green trees and a building .
00429.jpg,many green plants are around a playground with four basketball fields in it and a building .
00430.jpg,"this oval, bright playground lies with the buildings ."
00430.jpg,a large building is around a playground .
00430.jpg,a playground is surrounded by many buildings .
00430.jpg,a playground surrounded by long buildings is next to two streets .
00430.jpg,a playground is surrounded by many buildings .
00431.jpg,the road around the football field forms a right angle .
00431.jpg,a playground is near to several buildings and two rows of trees .
00431.jpg,a playground is semisurrounded by some green plants and buildings .
00431.jpg,a playground is semi-surrounded by green trees and several buildings .
00431.jpg,a playground is semisurrounded by some green plants and buildings .
00432.jpg,"the lake-blue bastetball courts are at the edge of the housing area, with lush plants neaby ."
00432.jpg,some trees and several buildings are around a playground .
00432.jpg,a playground is surrounded by many green plants and some buildings .
00432.jpg,a playground is surrounded by some green trees and buildings .
00432.jpg,a playground is surrounded by many green plants and some buildings .
00433.jpg,a large civil aircraft is on the runway and is ready to take off .
00433.jpg,a plane is on an airport runway .
00433.jpg,a white plane is on an airport runway .
00433.jpg,a plane was parked on the runway .
00433.jpg,a white plane is on an airport runway .
00434.jpg,the two planes are on the apron .
00434.jpg,two white planes are on an airport .
00434.jpg,two planes are parked on an airport .
00434.jpg,two planes are parked in the airport .
00434.jpg,two planes are parked on an airport .
00435.jpg,there are several planes on the apron .
00435.jpg,three white planes are on an airport .
00435.jpg,three planes are parked on an airport .
00435.jpg,three planes are parked in the airport .
00435.jpg,three planes are parked on an airport .
00436.jpg,"there are several airlplanes on the apron, with a lot of cargoes that needed to be carried around ."
00436.jpg,four white planes are on an airport .
00436.jpg,four planes are parked on an airport .
00436.jpg,four planes are parked in the airport .
00436.jpg,four planes are parked on an airport .
00437.jpg,large and small aircrafts neatly dock at every gate .
00437.jpg,six white planes in different sizes are on an airport .
00437.jpg,six planes in different sizes are parked on an airport .
00437.jpg,five different aircrafts are in the airport and one plane is on the runway .
00437.jpg,six planes in different sizes are parked on an airport .
00438.jpg,the plane is parked at the open space of the airport .
00438.jpg,a plane is near to a piece of meadow on airport .
00438.jpg,a white plane is on an airport with meadows next to it .
00438.jpg,a plane is in the airport .
00438.jpg,a white plane is on an airport with meadows next to it .
00439.jpg,the plane is on the runway of the airport alone .
00439.jpg,a plane is on an airport runway .
00439.jpg,a white plane is on an airport runway .
00439.jpg,a plane was parked on the runway .
00439.jpg,a white plane is on an airport runway .
00440.jpg,each plane is neatly arranged along the lines of the airport .
00440.jpg,three white planes are on an airport .
00440.jpg,three planes are parked on an airport .
00440.jpg,three planes are in the airport .
00440.jpg,three planes are parked on an airport .
00441.jpg,"here are a total of five aircraft planes, one of which is significantly larger than the others ."
00441.jpg,five white planes in two rows are on an airport .
00441.jpg,five planes are parked on an airport .
00441.jpg,five planes in two rows are in the airport .
00441.jpg,five planes are parked on an airport .
00442.jpg,three airplanes stand here side by side .
00442.jpg,three white planes are on an airport .
00442.jpg,three planes are parked on an airport .
00442.jpg,three planes are in the airport .
00442.jpg,three planes are parked on an airport .
00443.jpg,the playground is located in the area surrounded by the building and the dense vegetations .
00443.jpg,a large building and some green trees are around a playground .
00443.jpg,a playground is surrounded by some green plants and a large building .
00443.jpg,a playground is surrounded by green trees and a building .
00443.jpg,a playground is surrounded by some green plants and a large building .
00444.jpg,the square area near the road owns a baksetball court and a tennis court .
00444.jpg,a basketball field and a tennis court are in one side of a road .
00444.jpg,a basketball field and a tennis court surrounded by several buildings are next to a road .
00444.jpg,a basketball field and a tennis court are next to a road .
00444.jpg,a basketball field and a tennis court surrounded by several buildings are next to a road .
00445.jpg,lush plants embrace the football field while it is seperated from baksetball and tennis courts nearby by the buildings .
00445.jpg,a playground and two basketball fields are near to a road .
00445.jpg,a playground semisurrounded by green trees and two basketball fields and tennis courts are next to a road .
00445.jpg,a playground semi-surrounded with green trees is next to a wide road .
00445.jpg,a playground semisurrounded by green trees and two basketball fields and tennis courts are next to a road .
00446.jpg,a huge football field is accompanyed by three three grass tennis courts .
00446.jpg,some buildings and green trees are around a playground .
00446.jpg,a playground with tennis courts next to it is surrounded by some green plants and buildings .
00446.jpg,a playground with three tennis courts next to it is surrounded by some trees and buildings .
00446.jpg,a playground with tennis courts next to it is surrounded by some green plants and buildings .
00447.jpg,this distinctive building is integrated with lush plants while there is a playgound made up of basketball and tennis courts aside .
00447.jpg,a large building and some green trees are around a playground .
00447.jpg,a playground and a large building are surrounded by green plants and a road .
00447.jpg,a playground with two basketball fields in it is surrounded by some green trees and a large building .
00447.jpg,a playground and a large building are surrounded by green plants and a road .
00448.jpg,"this is a trapezoidal area, consisting mainly of two tennis courts, a basketball court and an orange house ."
00448.jpg,two tennis courts near to some green trees are next to a crossroads .
00448.jpg,two tennis courts are next to a crossroads .
00448.jpg,one basketball fields and two tennis courts are in the corner of a road .
00448.jpg,two tennis courts are next to a crossroads .
00449.jpg,"a rectangular field is surrounded by a building, where the course is located ."
00449.jpg,many buildings and some green trees are around a playground .
00449.jpg,a playground with two basketball fields next to it is surrounded by some trees and many buildings .
00449.jpg,a playground with two basketball fields is surrounded by some green trees and many buildings .
00449.jpg,a playground with two basketball fields next to it is surrounded by some trees and many buildings .
00450.jpg,the playground next all kinds of buildings consisting of several tennis and basketball courts is obvious since is bright colour .
00450.jpg,many buildings and some green trees are around a playground .
00450.jpg,a playground next to a crossroads is surrounded by many buildings .
00450.jpg,a playground with two basketball fields in it is surrounded by some trees and many buildings .
00450.jpg,a playground next to a crossroads is surrounded by many buildings .
00451.jpg,the playground is close to intensive residental area .
00451.jpg,many buildings and some green trees are around a playground .
00451.jpg,many buildings around a playground and some green trees are next to a road .
00451.jpg,a playground with a basketball field in it is surrounded by some trees and many buildings .
00451.jpg,many buildings around a playground and some green trees are next to a road .
00452.jpg,"a neat, open playground is just one street away from the nearby residential area ."
00452.jpg,many buildings and some green trees are around a playground .
00452.jpg,a playground is semisurrounded by some green plants and many buildings .
00452.jpg,a playground is semi-surrounded by many buildings and some green trees .
00452.jpg,a playground is semisurrounded by some green plants and many buildings .
00453.jpg,"the sports park is designed to be very unique, including basketball courts, soccer fields and tennis courts ."
00453.jpg,many buildings and some green trees are around a playground .
00453.jpg,a playground with three basketball fields next to it is next to a crossroads .
00453.jpg,a playground with three basketball fields is surrounded by some trees and many buildings .
00453.jpg,a playground with three basketball fields next to it is next to a crossroads .
00454.jpg,this exercise yard which made up of two tennis courts and two basketnall courts is not very huge while it is embraced by lush trees .
00454.jpg,many green trees are around two tennis courts and a basketball field .
00454.jpg,two tennis courts and a basketball field are surrounded by many green plants .
00454.jpg,two tennis courts and a basketball field are surrounded by many green trees .
00454.jpg,two tennis courts and a basketball field are surrounded by many green plants .
00455.jpg,"the block, surrounded by lush plants, uncludes a huge football field and a basketball court ."
00455.jpg,a road and some green trees are around a playground with basketball field and a large building .
00455.jpg,a playground with a basketball field next to it is surrounded by some green plants and a road .
00455.jpg,a playground with a basketball field next to it is surrounded by green trees and road .
00455.jpg,a playground with a basketball field next to it is surrounded by some green plants and a road .
00456.jpg,"the scenery here is pleasant, the buildings are orderly and the playground is closely next to the building ."
00456.jpg,many buildings and some green trees are around a playground with a basketball field next to it .
00456.jpg,a playground with a basketball field next to it is surrounded by some buildings and plants .
00456.jpg,a playground with a basketball field next to it is surrounded by some trees and many buildings .
00456.jpg,a playground with a basketball field next to it is surrounded by some buildings and plants .
00457.jpg,the buildings is like fenses that surround the basketball court while tennis courts and football field are aside .
00457.jpg,some buildings and green trees are around a playground .
00457.jpg,two playgrounds are surrounded by some green plants and buildings .
00457.jpg,two playgrounds are surrounded by green trees and long buildings separately .
00457.jpg,two playgrounds are surrounded by some green plants and buildings .
00458.jpg,there are two different shapes of the bridges connecting the both side of the river .
00458.jpg,two bridges are on a river with many buildings on two sides of it .
00458.jpg,two bridges are on the curved position of a river .
00458.jpg,two bridges are next to the bend of a river .
00458.jpg,two bridges are on the curved position of a river .
00459.jpg,"the center of the lawn is two basketball courts and two tennis courts, surrounded by a few paths leading to them ."
00459.jpg,a meadow playground is around two basketball fields and two tennis courts .
00459.jpg,two basketball fields and two tennis courts are surrounded by green meadows arounded with track .
00459.jpg,two basketball fields and two tennis courts are surrounded by meadows and a road .
00459.jpg,two basketball fields and two tennis courts are surrounded by green meadows arounded with track .
00460.jpg,we can see a basketball court and a distinctive building in a large tract of grass on the roadside .
00460.jpg,a basketball field on meadow is near to a road .
00460.jpg,a basketball field is surrounded by green meadows .
00460.jpg,a basketball field is surrounded by a large piece of meadow next to a road .
00460.jpg,a basketball field is surrounded by green meadows .
00461.jpg,the river is very fast and the traffic on the bridge over the river is also very busy .
00461.jpg,a bridge is on a river with many buildings on two sides of it .
00461.jpg,a bridge is on a black river .
00461.jpg,a long bridge is on the river with dark green water running .
00461.jpg,a bridge is on a black river .
00462.jpg,a wide bridge on the river's turn provides a great convenience for the residents on both sides of the river .
00462.jpg,a bridge is on curved position of a river with many buildings on two sides of it .
00462.jpg,a bridge is on the curved position of a river .
00462.jpg,a long bridge is on the bend of a river .
00462.jpg,a bridge is on the curved position of a river .
00463.jpg,"there are several rectangular sites, each of which has several tennis courts ."
00463.jpg,many tennis courts are near to a road .
00463.jpg,many tennis courts are next to a road .
00463.jpg,many tennis courts are surrounded by meadow .
00463.jpg,many tennis courts are next to a road .
00464.jpg,"the bridge built across the river has three directions, of which the right lane has a traffic jam ."
00464.jpg,several bridges are on a river with large piece of meadow on one side .
00464.jpg,a wide bridge is on a black river .
00464.jpg,a large bridge is on the river with black water running .
00464.jpg,a wide bridge is on a black river .
00465.jpg,"the road here is so budy while the reaction area, integrated with lush plants, near the road is very tranquil and beautiful ."
00465.jpg,a large building and some green trees are around a playground with three basketball fields in it and two tennis courts near to it .
00465.jpg,a playground with three basketball fields in it and two tennis courts next to it is surrounded by many green trees and buildings .
00465.jpg,a playground with three basketball fields in it and two tennis courts next to it is surrounded by green trees and buildings .
00465.jpg,a playground with three basketball fields in it and two tennis courts next to it is surrounded by many green trees and buildings .
00466.jpg,"the area here contains a exercise yard and a small parking lot, wreathed by a thick forest ."
00466.jpg,several buildings and many green trees are around a playground with two basketball fields next to it .
00466.jpg,a playground with two basketball fields next to it is semisurrounded by many green plants .
00466.jpg,a playground with two basketball fields next to it is semi-surrounded by many green trees .
00466.jpg,a playground with two basketball fields next to it is semisurrounded by many green plants .
00467.jpg,"in the area between bushes, a sport park including tennis courts and basketball courts can be seen ."
00467.jpg,several buildings and many green trees are around a playground with two basketball fields in it .
00467.jpg,a playground with two basketball fields in it and a tennis court next to it is surrounded by green trees .
00467.jpg,a playground with two basketball fields in it is next to a red tennis court .
00467.jpg,a playground with two basketball fields in it and a tennis court next to it is surrounded by green trees .
00468.jpg,"the playground is located on the straight road, while the other side of the playground can also see a number of basketball courts and tennis courts ."
00468.jpg,a playground with three basketball fields and three tennis courts is near to a road .
00468.jpg,three basketball fields and three tennis courts are next to a playground .
00468.jpg,a playground is next to three basketball fields and three tennis courts .
00468.jpg,three basketball fields and three tennis courts are next to a playground .
00469.jpg,two the basketball courts near the buildings are eye-catching for their bright colours .
00469.jpg,two basketball fields are near to several buildings .
00469.jpg,two basketball fields surrounded by green meadows are next to a road .
00469.jpg,two basketball fields are next to a road .
